Gene ID,Gene Type,Chrom,Gene Size
ENSG00000183145,Non-Cancer,AUTO,13509
ENSG00000166912,Non-Cancer,AUTO,52666
ENSG00000066813,Non-Cancer,AUTO,40201
ENSG00000185518,Non-Cancer,AUTO,201359
ENSG00000138757,Non-Cancer,AUTO,81743
ENSG00000131773,Non-Cancer,AUTO,199265
ENSG00000196437,Non-Cancer,AUTO,58120
ENSG00000104823,Non-Cancer,AUTO,16583
ENSG00000168495,Non-Cancer,AUTO,9496
ENSG00000103051,Non-Cancer,AUTO,42997
ENSG00000152910,Non-Cancer,AUTO,281960
ENSG00000123342,Non-Cancer,AUTO,7533
ENSG00000116906,Non-Cancer,AUTO,36766
ENSG00000242950,Non-Cancer,AUTO,9606
ENSG00000163630,Non-Cancer,AUTO,388606
ENSG00000157259,Non-Cancer,AUTO,11984
ENSG00000170180,Non-Cancer,AUTO,31483
ENSG00000204669,Non-Cancer,AUTO,21345
ENSG00000129197,Non-Cancer,AUTO,13235
ENSG00000174599,Non-Cancer,AUTO,2022
ENSG00000135250,Non-Cancer,AUTO,288604
ENSG00000246705,Non-Cancer,AUTO,3619
ENSG00000269343,Non-Cancer,AUTO,26497
ENSG00000196776,Non-Cancer,AUTO,48768
ENSG00000173757,Non-Cancer,AUTO,77539
ENSG00000083828,Non-Cancer,AUTO,50284
ENSG00000187260,Non-Cancer,AUTO,34818
ENSG00000205323,Non-Cancer,AUTO,65293
ENSG00000144567,Non-Cancer,AUTO,9254
ENSG00000146918,Non-Cancer,AUTO,73518
ENSG00000173480,Non-Cancer,AUTO,16314
ENSG00000198690,Non-Cancer,AUTO,39256
ENSG00000146555,Non-Cancer,AUTO,967552
ENSG00000135245,Non-Cancer,AUTO,2569
ENSG00000178935,Non-Cancer,AUTO,11072
ENSG00000180329,Non-Cancer,AUTO,16710
ENSG00000204514,Non-Cancer,AUTO,40343
ENSG00000165055,Non-Cancer,AUTO,29873
ENSG00000162620,Non-Cancer,AUTO,172172
ENSG00000196344,Non-Cancer,AUTO,23476
ENSG00000143633,Non-Cancer,AUTO,17424
ENSG00000177548,Non-Cancer,AUTO,32105
ENSG00000173226,Non-Cancer,AUTO,65316
ENSG00000123353,Non-Cancer,AUTO,3960
ENSG00000180336,Non-Cancer,AUTO,33904
ENSG00000166529,Non-Cancer,AUTO,15264
ENSG00000164983,Non-Cancer,AUTO,66503
ENSG00000131469,Non-Cancer,AUTO,4686
ENSG00000107669,Non-Cancer,AUTO,188380
ENSG00000198466,Non-Cancer,AUTO,15255
ENSG00000115649,Non-Cancer,AUTO,6209
ENSG00000225327,Non-Cancer,AUTO,1592
ENSG00000237038,Non-Cancer,AUTO,1592
ENSG00000170502,Non-Cancer,AUTO,36872
ENSG00000166526,Non-Cancer,AUTO,18515
ENSG00000144681,Non-Cancer,AUTO,167663
ENSG00000197019,Non-Cancer,AUTO,4433
ENSG00000172421,Non-Cancer,AUTO,72538
ENSG00000128815,Non-Cancer,AUTO,298080
ENSG00000187713,Non-Cancer,AUTO,1556
ENSG00000176058,Non-Cancer,AUTO,12576
ENSG00000188032,Non-Cancer,AUTO,4256
ENSG00000259030,Non-Cancer,AUTO,345747
ENSG00000027697,Non-Cancer,AUTO,21965
ENSG00000186684,Non-Cancer,AUTO,35958
ENSG00000116903,Non-Cancer,AUTO,5099
ENSG00000167565,Non-Cancer,AUTO,3861
ENSG00000010072,Non-Cancer,AUTO,17919
ENSG00000170382,Non-Cancer,AUTO,68563
ENSG00000188869,Non-Cancer,AUTO,42996
ENSG00000141503,Non-Cancer,AUTO,64673
ENSG00000150967,Non-Cancer,AUTO,60698
ENSG00000157045,Non-Cancer,AUTO,18226
ENSG00000150527,Non-Cancer,AUTO,158282
ENSG00000144559,Non-Cancer,AUTO,56477
ENSG00000185808,Non-Cancer,AUTO,14000
ENSG00000005483,Non-Cancer,AUTO,100182
ENSG00000173157,Non-Cancer,AUTO,198055
ENSG00000183665,Non-Cancer,AUTO,11330
ENSG00000136842,Non-Cancer,AUTO,100568
ENSG00000140093,Non-Cancer,AUTO,12816
ENSG00000029725,Non-Cancer,AUTO,103547
ENSG00000213889,Non-Cancer,AUTO,13733
ENSG00000167792,Non-Cancer,AUTO,5683
ENSG00000163531,Non-Cancer,AUTO,194171
ENSG00000128591,Non-Cancer,AUTO,28897
ENSG00000084463,Non-Cancer,AUTO,18961
ENSG00000183185,Non-Cancer,AUTO,48631
ENSG00000189410,Non-Cancer,AUTO,13105
ENSG00000165383,Non-Cancer,AUTO,4749
ENSG00000158321,Non-Cancer,AUTO,1195199
ENSG00000179889,Non-Cancer,AUTO,164748
ENSG00000217442,Non-Cancer,AUTO,11793
ENSG00000165633,Non-Cancer,AUTO,101264
ENSG00000174574,Non-Cancer,AUTO,14836
ENSG00000248746,Non-Cancer,AUTO,16934
ENSG00000244411,Non-Cancer,AUTO,1407
ENSG00000188817,Non-Cancer,AUTO,26352
ENSG00000136925,Non-Cancer,AUTO,33495
ENSG00000116353,Non-Cancer,AUTO,38069
ENSG00000090013,Non-Cancer,AUTO,18075
ENSG00000062485,Non-Cancer,AUTO,28693
ENSG00000204363,Non-Cancer,X,1957
ENSG00000125744,Non-Cancer,AUTO,11772
ENSG00000168653,Non-Cancer,AUTO,8318
ENSG00000241233,Non-Cancer,AUTO,1182
ENSG00000254685,Non-Cancer,AUTO,35874
ENSG00000162490,Non-Cancer,AUTO,34128
ENSG00000254997,Non-Cancer,AUTO,1135
ENSG00000180901,Non-Cancer,AUTO,33314
ENSG00000204572,Non-Cancer,AUTO,1175
ENSG00000170100,Non-Cancer,AUTO,19368
ENSG00000171405,Non-Cancer,X,6097
ENSG00000108559,Non-Cancer,AUTO,59197
ENSG00000163634,Non-Cancer,AUTO,30033
ENSG00000136937,Non-Cancer,AUTO,40122
ENSG00000188566,Non-Cancer,AUTO,11324
ENSG00000168938,Non-Cancer,AUTO,13491
ENSG00000171402,Non-Cancer,X,5543
ENSG00000185038,Non-Cancer,AUTO,57744
ENSG00000177674,Non-Cancer,AUTO,18718
ENSG00000167863,Non-Cancer,AUTO,8122
ENSG00000087995,Non-Cancer,AUTO,26955
ENSG00000123739,Non-Cancer,AUTO,20088
ENSG00000064652,Non-Cancer,AUTO,185915
ENSG00000176358,Non-Cancer,AUTO,9708
ENSG00000116783,Non-Cancer,AUTO,309027
ENSG00000198729,Non-Cancer,AUTO,107281
ENSG00000163632,Non-Cancer,AUTO,29274
ENSG00000205403,Non-Cancer,AUTO,61485
ENSG00000285258,Non-Cancer,AUTO,138905
ENSG00000123485,Non-Cancer,AUTO,21150
ENSG00000196588,Non-Cancer,AUTO,226421
ENSG00000181773,Non-Cancer,AUTO,3170
ENSG00000134107,Non-Cancer,AUTO,6207
ENSG00000110693,Non-Cancer,AUTO,773142
ENSG00000183963,Non-Cancer,AUTO,40652
ENSG00000241644,Non-Cancer,AUTO,59617
ENSG00000122787,Non-Cancer,AUTO,115662
ENSG00000123388,Non-Cancer,AUTO,4517
ENSG00000254959,Non-Cancer,AUTO,139944
ENSG00000163635,Non-Cancer,AUTO,105054
ENSG00000106113,Non-Cancer,AUTO,48186
ENSG00000128524,Non-Cancer,AUTO,3018
ENSG00000108561,Non-Cancer,AUTO,16053
ENSG00000065802,Non-Cancer,AUTO,25508
ENSG00000270106,Non-Cancer,AUTO,290591
ENSG00000132915,Non-Cancer,AUTO,86838
ENSG00000101323,Non-Cancer,AUTO,57493
ENSG00000135253,Non-Cancer,AUTO,48268
ENSG00000187546,Non-Cancer,AUTO,361697
ENSG00000175329,Non-Cancer,AUTO,21251
ENSG00000158195,Non-Cancer,AUTO,85932
ENSG00000162621,Non-Cancer,AUTO,42736
ENSG00000181830,Non-Cancer,AUTO,8943
ENSG00000163558,Non-Cancer,AUTO,83616
ENSG00000127377,Non-Cancer,AUTO,11978
ENSG00000198380,Non-Cancer,AUTO,67485
ENSG00000196578,Non-Cancer,AUTO,929
ENSG00000082153,Non-Cancer,AUTO,16744
ENSG00000108813,Non-Cancer,AUTO,5989
ENSG00000100814,Non-Cancer,AUTO,21944
ENSG00000231192,Non-Cancer,AUTO,7827
ENSG00000137770,Non-Cancer,AUTO,101804
ENSG00000236032,Non-Cancer,AUTO,9135
ENSG00000233412,Non-Cancer,AUTO,3078
ENSG00000114520,Non-Cancer,AUTO,73553
ENSG00000125827,Non-Cancer,AUTO,42481
ENSG00000163406,Non-Cancer,AUTO,50013
ENSG00000129317,Non-Cancer,AUTO,39824
ENSG00000157423,Non-Cancer,AUTO,423344
ENSG00000135736,Non-Cancer,AUTO,24421
ENSG00000108556,Non-Cancer,AUTO,5300
ENSG00000021645,Non-Cancer,AUTO,1697917
ENSG00000162951,Non-Cancer,AUTO,16398
ENSG00000156222,Non-Cancer,AUTO,61142
ENSG00000095787,Non-Cancer,AUTO,90619
ENSG00000177468,Non-Cancer,AUTO,2048
ENSG00000205710,Non-Cancer,AUTO,3514
ENSG00000197938,Non-Cancer,AUTO,944
ENSG00000204571,Non-Cancer,AUTO,23639
ENSG00000230301,Non-Cancer,AUTO,2104
ENSG00000118690,Non-Cancer,AUTO,126056
ENSG00000116918,Non-Cancer,AUTO,37871
ENSG00000248405,Non-Cancer,AUTO,160473
ENSG00000196098,Non-Cancer,AUTO,965
ENSG00000178015,Non-Cancer,AUTO,2064
ENSG00000182836,Non-Cancer,AUTO,203674
ENSG00000206536,Non-Cancer,AUTO,965
ENSG00000272899,Non-Cancer,AUTO,5736
ENSG00000164100,Non-Cancer,AUTO,225030
ENSG00000196440,Non-Cancer,X,115172
ENSG00000170881,Non-Cancer,AUTO,13176
ENSG00000162946,Non-Cancer,AUTO,414457
ENSG00000198768,Non-Cancer,AUTO,56030
ENSG00000240583,Non-Cancer,AUTO,13822
ENSG00000077420,Non-Cancer,AUTO,129600
ENSG00000100376,Non-Cancer,AUTO,32987
ENSG00000147687,Non-Cancer,AUTO,50973
ENSG00000110696,Non-Cancer,AUTO,143749
ENSG00000143028,Non-Cancer,AUTO,15509
ENSG00000106012,Non-Cancer,AUTO,55762
ENSG00000239900,Non-Cancer,AUTO,43963
ENSG00000166106,Non-Cancer,AUTO,27667
ENSG00000162650,Non-Cancer,AUTO,9325
ENSG00000106125,Non-Cancer,AUTO,120970
ENSG00000175497,Non-Cancer,AUTO,1403453
ENSG00000141858,Non-Cancer,AUTO,3196
ENSG00000183323,Non-Cancer,AUTO,52634
ENSG00000144909,Non-Cancer,AUTO,66232
ENSG00000139438,Non-Cancer,AUTO,56279
ENSG00000170390,Non-Cancer,AUTO,179183
ENSG00000167302,Non-Cancer,AUTO,10814
ENSG00000142675,Non-Cancer,AUTO,12483
ENSG00000174151,Non-Cancer,AUTO,8880
ENSG00000145757,Non-Cancer,AUTO,46530
ENSG00000013293,Non-Cancer,AUTO,126490
ENSG00000241484,Non-Cancer,AUTO,110230
ENSG00000083720,Non-Cancer,AUTO,140454
ENSG00000179304,Non-Cancer,X,17254
ENSG00000013297,Non-Cancer,AUTO,35868
ENSG00000181754,Non-Cancer,AUTO,5563
ENSG00000116691,Non-Cancer,AUTO,12579
ENSG00000146872,Non-Cancer,AUTO,156823
ENSG00000109534,Non-Cancer,AUTO,9230
ENSG00000175449,Non-Cancer,AUTO,38019
ENSG00000156097,Non-Cancer,AUTO,8534
ENSG00000174227,Non-Cancer,AUTO,40986
ENSG00000172016,Non-Cancer,AUTO,2750
ENSG00000050426,Non-Cancer,AUTO,12462
ENSG00000155957,Non-Cancer,AUTO,34226
ENSG00000178965,Non-Cancer,AUTO,105627
ENSG00000132518,Non-Cancer,AUTO,17745
ENSG00000087087,Non-Cancer,AUTO,13553
ENSG00000180245,Non-Cancer,AUTO,16610
ENSG00000121671,Non-Cancer,AUTO,36130
ENSG00000160796,Non-Cancer,AUTO,30020
ENSG00000215203,Non-Cancer,AUTO,137391
ENSG00000163584,Non-Cancer,AUTO,5608
ENSG00000146085,Non-Cancer,AUTO,32831
ENSG00000128581,Non-Cancer,AUTO,8456
ENSG00000184144,Non-Cancer,AUTO,35347
ENSG00000105499,Non-Cancer,AUTO,62974
ENSG00000116337,Non-Cancer,AUTO,15947
ENSG00000102878,Non-Cancer,AUTO,5264
ENSG00000155744,Non-Cancer,AUTO,97953
ENSG00000163577,Non-Cancer,AUTO,20278
ENSG00000100288,Non-Cancer,AUTO,22506
ENSG00000152520,Non-Cancer,AUTO,156829
ENSG00000204655,Non-Cancer,AUTO,15391
ENSG00000197757,Non-Cancer,AUTO,40199
ENSG00000135932,Non-Cancer,AUTO,108230
ENSG00000124249,Non-Cancer,AUTO,6533
ENSG00000198353,Non-Cancer,AUTO,39099
ENSG00000101098,Non-Cancer,AUTO,58530
ENSG00000100281,Non-Cancer,AUTO,38355
ENSG00000106615,Non-Cancer,AUTO,54108
ENSG00000162623,Non-Cancer,AUTO,33526
ENSG00000172789,Non-Cancer,AUTO,2505
ENSG00000037965,Non-Cancer,AUTO,3256
ENSG00000180806,Non-Cancer,AUTO,8442
ENSG00000064205,Non-Cancer,AUTO,13665
ENSG00000065970,Non-Cancer,AUTO,22800
ENSG00000180818,Non-Cancer,AUTO,5214
ENSG00000183783,Non-Cancer,AUTO,274898
ENSG00000116791,Non-Cancer,AUTO,27926
ENSG00000180479,Non-Cancer,AUTO,40008
ENSG00000197465,Non-Cancer,AUTO,34696
ENSG00000139233,Non-Cancer,AUTO,14213
ENSG00000266265,Non-Cancer,AUTO,2826
ENSG00000115942,Non-Cancer,AUTO,54707
ENSG00000072062,Non-Cancer,AUTO,26396
ENSG00000151806,Non-Cancer,AUTO,22499
ENSG00000054219,Non-Cancer,AUTO,101394
ENSG00000136861,Non-Cancer,AUTO,191301
ENSG00000160799,Non-Cancer,AUTO,60284
ENSG00000183423,Non-Cancer,AUTO,24113
ENSG00000268350,Non-Cancer,X,69070
ENSG00000085721,Non-Cancer,AUTO,34295
ENSG00000172346,Non-Cancer,AUTO,16978
ENSG00000183090,Non-Cancer,AUTO,123373
ENSG00000058272,Non-Cancer,AUTO,161897
ENSG00000106511,Non-Cancer,AUTO,75600
ENSG00000224877,Non-Cancer,AUTO,2042
ENSG00000175215,Non-Cancer,AUTO,26812
ENSG00000250361,Non-Cancer,AUTO,23241
ENSG00000100417,Non-Cancer,AUTO,12996
ENSG00000120784,Non-Cancer,AUTO,78588
ENSG00000171860,Non-Cancer,AUTO,8169
ENSG00000138678,Non-Cancer,AUTO,69961
ENSG00000147684,Non-Cancer,AUTO,29407
ENSG00000163281,Non-Cancer,AUTO,44395
ENSG00000009765,Non-Cancer,AUTO,37077
ENSG00000205560,Non-Cancer,AUTO,9604
ENSG00000167522,Non-Cancer,AUTO,222942
ENSG00000100968,Non-Cancer,AUTO,13931
ENSG00000109606,Non-Cancer,AUTO,67109
ENSG00000145103,Non-Cancer,AUTO,34935
ENSG00000126947,Non-Cancer,X,4169
ENSG00000100359,Non-Cancer,AUTO,39698
ENSG00000164099,Non-Cancer,AUTO,72965
ENSG00000128585,Non-Cancer,AUTO,386540
ENSG00000177752,Non-Cancer,AUTO,56491
ENSG00000077935,Non-Cancer,AUTO,69556
ENSG00000102871,Non-Cancer,AUTO,6118
ENSG00000140057,Non-Cancer,AUTO,97316
ENSG00000119013,Non-Cancer,AUTO,14317
ENSG00000248672,Non-Cancer,AUTO,132859
ENSG00000183597,Non-Cancer,AUTO,48912
ENSG00000171817,Non-Cancer,AUTO,62691
ENSG00000084070,Non-Cancer,AUTO,78476
ENSG00000167182,Non-Cancer,AUTO,32807
ENSG00000111341,Non-Cancer,AUTO,4745
ENSG00000257727,Non-Cancer,AUTO,6494
ENSG00000213614,Non-Cancer,AUTO,35557
ENSG00000135722,Non-Cancer,AUTO,4639
ENSG00000014257,Non-Cancer,AUTO,50931
ENSG00000137814,Non-Cancer,AUTO,21184
ENSG00000186212,Non-Cancer,AUTO,3219
ENSG00000188227,Non-Cancer,AUTO,41823
ENSG00000163623,Non-Cancer,AUTO,6463
ENSG00000143921,Non-Cancer,AUTO,51045
ENSG00000111339,Non-Cancer,AUTO,17964
ENSG00000128408,Non-Cancer,AUTO,18805
ENSG00000074800,Non-Cancer,AUTO,18250
ENSG00000182993,Non-Cancer,AUTO,103014
ENSG00000167117,Non-Cancer,AUTO,6528
ENSG00000179256,Non-Cancer,AUTO,9532
ENSG00000167733,Non-Cancer,AUTO,7919
ENSG00000163624,Non-Cancer,AUTO,68359
ENSG00000135473,Non-Cancer,AUTO,17830
ENSG00000139055,Non-Cancer,AUTO,25047
ENSG00000148730,Non-Cancer,AUTO,24239
ENSG00000161692,Non-Cancer,AUTO,43656
ENSG00000090060,Non-Cancer,AUTO,65678
ENSG00000138075,Non-Cancer,AUTO,26393
ENSG00000109610,Non-Cancer,AUTO,10930
ENSG00000177034,Non-Cancer,AUTO,14534
ENSG00000138246,Non-Cancer,AUTO,121506
ENSG00000164603,Non-Cancer,AUTO,120769
ENSG00000196381,Non-Cancer,AUTO,24571
ENSG00000181982,Non-Cancer,AUTO,174087
ENSG00000188782,Non-Cancer,AUTO,12407
ENSG00000254413,Non-Cancer,AUTO,14096
ENSG00000136536,Non-Cancer,AUTO,58570
ENSG00000100916,Non-Cancer,AUTO,106007
ENSG00000163581,Non-Cancer,AUTO,30402
ENSG00000174529,Non-Cancer,AUTO,1331
ENSG00000198182,Non-Cancer,AUTO,23427
ENSG00000170099,Non-Cancer,AUTO,19146
ENSG00000117222,Non-Cancer,AUTO,35873
ENSG00000186810,Non-Cancer,X,2601
ENSG00000008735,Non-Cancer,AUTO,13296
ENSG00000156574,Non-Cancer,AUTO,15636
ENSG00000159618,Non-Cancer,AUTO,49260
ENSG00000138663,Non-Cancer,AUTO,41371
ENSG00000168952,Non-Cancer,AUTO,240641
ENSG00000204392,Non-Cancer,AUTO,9588
ENSG00000163440,Non-Cancer,AUTO,35687
ENSG00000126705,Non-Cancer,AUTO,70396
ENSG00000166896,Non-Cancer,AUTO,15728
ENSG00000107719,Non-Cancer,AUTO,89628
ENSG00000111348,Non-Cancer,AUTO,19711
ENSG00000198440,Non-Cancer,AUTO,38069
ENSG00000181786,Non-Cancer,AUTO,1425
ENSG00000187720,Non-Cancer,AUTO,686431
ENSG00000169758,Non-Cancer,AUTO,169284
ENSG00000232382,Non-Cancer,AUTO,9723
ENSG00000133059,Non-Cancer,AUTO,69061
ENSG00000111199,Non-Cancer,AUTO,50316
ENSG00000198520,Non-Cancer,AUTO,50899
ENSG00000189366,Non-Cancer,AUTO,7764
ENSG00000178222,Non-Cancer,AUTO,57312
ENSG00000163093,Non-Cancer,AUTO,27477
ENSG00000163673,Non-Cancer,AUTO,51927
ENSG00000241399,Non-Cancer,AUTO,29625
ENSG00000134183,Non-Cancer,AUTO,16662
ENSG00000138798,Non-Cancer,AUTO,99382
ENSG00000102034,Non-Cancer,X,45842
ENSG00000187801,Non-Cancer,AUTO,13616
ENSG00000101210,Non-Cancer,AUTO,11310
ENSG00000117859,Non-Cancer,AUTO,221248
ENSG00000137288,Non-Cancer,AUTO,17434
ENSG00000140374,Non-Cancer,AUTO,96117
ENSG00000225362,Non-Cancer,AUTO,5250
ENSG00000065135,Non-Cancer,AUTO,69710
ENSG00000108819,Non-Cancer,AUTO,16895
ENSG00000145388,Non-Cancer,AUTO,30065
ENSG00000160460,Non-Cancer,AUTO,110223
ENSG00000123415,Non-Cancer,AUTO,67731
ENSG00000231861,Non-Cancer,AUTO,1059
ENSG00000096433,Non-Cancer,AUTO,76209
ENSG00000080819,Non-Cancer,AUTO,72591
ENSG00000183496,Non-Cancer,AUTO,4363
ENSG00000107147,Non-Cancer,AUTO,93323
ENSG00000273841,Non-Cancer,AUTO,5270
ENSG00000239474,Non-Cancer,AUTO,16560
ENSG00000149269,Non-Cancer,AUTO,152928
ENSG00000154165,Non-Cancer,AUTO,1251
ENSG00000176463,Non-Cancer,AUTO,318740
ENSG00000176095,Non-Cancer,AUTO,62248
ENSG00000108823,Non-Cancer,AUTO,11717
ENSG00000137817,Non-Cancer,AUTO,31818
ENSG00000080822,Non-Cancer,AUTO,25154
ENSG00000120451,Non-Cancer,AUTO,41073
ENSG00000113368,Non-Cancer,AUTO,60397
ENSG00000205085,Non-Cancer,AUTO,15584
ENSG00000117868,Non-Cancer,AUTO,99258
ENSG00000128915,Non-Cancer,AUTO,59551
ENSG00000197309,Non-Cancer,AUTO,5435
ENSG00000075089,Non-Cancer,AUTO,42743
ENSG00000104131,Non-Cancer,AUTO,25972
ENSG00000109255,Non-Cancer,AUTO,41469
ENSG00000152942,Non-Cancer,AUTO,45508
ENSG00000197849,Non-Cancer,AUTO,13269
ENSG00000086991,Non-Cancer,AUTO,173831
ENSG00000255298,Non-Cancer,AUTO,9842
ENSG00000133069,Non-Cancer,AUTO,45167
ENSG00000129048,Non-Cancer,AUTO,21730
ENSG00000196341,Non-Cancer,AUTO,12268
ENSG00000274810,Non-Cancer,AUTO,164317
ENSG00000279116,Non-Cancer,AUTO,1050
ENSG00000113971,Non-Cancer,AUTO,41833
ENSG00000114446,Non-Cancer,AUTO,61758
ENSG00000117448,Non-Cancer,AUTO,19506
ENSG00000163545,Non-Cancer,AUTO,19732
ENSG00000198836,Non-Cancer,AUTO,104679
ENSG00000270672,Non-Cancer,AUTO,1446
ENSG00000096996,Non-Cancer,AUTO,39949
ENSG00000137834,Non-Cancer,AUTO,80620
ENSG00000138813,Non-Cancer,AUTO,31299
ENSG00000104133,Non-Cancer,AUTO,100982
ENSG00000162873,Non-Cancer,AUTO,21025
ENSG00000187815,Non-Cancer,AUTO,19128
ENSG00000157637,Non-Cancer,AUTO,50547
ENSG00000144668,Non-Cancer,AUTO,371399
ENSG00000114547,Non-Cancer,AUTO,14310
ENSG00000081307,Non-Cancer,AUTO,23651
ENSG00000107672,Non-Cancer,AUTO,18129
ENSG00000170638,Non-Cancer,AUTO,13683
ENSG00000135916,Non-Cancer,AUTO,14609
ENSG00000114013,Non-Cancer,AUTO,65773
ENSG00000166153,Non-Cancer,AUTO,63410
ENSG00000160062,Non-Cancer,AUTO,66512
ENSG00000177000,Non-Cancer,AUTO,21197
ENSG00000169783,Non-Cancer,AUTO,207873
ENSG00000235173,Non-Cancer,AUTO,3074
ENSG00000153012,Non-Cancer,AUTO,32032
ENSG00000273274,Non-Cancer,AUTO,31617
ENSG00000176261,Non-Cancer,AUTO,50731
ENSG00000164002,Non-Cancer,AUTO,7815
ENSG00000099308,Non-Cancer,AUTO,53899
ENSG00000155850,Non-Cancer,AUTO,32718
ENSG00000186007,Non-Cancer,AUTO,75713
ENSG00000169131,Non-Cancer,AUTO,36097
ENSG00000240303,Non-Cancer,AUTO,102585
ENSG00000198670,Non-Cancer,AUTO,132776
ENSG00000113716,Non-Cancer,AUTO,53096
ENSG00000127993,Non-Cancer,AUTO,9232
ENSG00000129187,Non-Cancer,AUTO,27876
ENSG00000169220,Non-Cancer,AUTO,14764
ENSG00000136521,Non-Cancer,AUTO,22957
ENSG00000090376,Non-Cancer,AUTO,65743
ENSG00000138758,Non-Cancer,AUTO,90681
ENSG00000165084,Non-Cancer,AUTO,488300
ENSG00000157150,Non-Cancer,AUTO,6300
ENSG00000064195,Non-Cancer,AUTO,5219
ENSG00000164296,Non-Cancer,AUTO,8049
ENSG00000130255,Non-Cancer,AUTO,16929
ENSG00000114054,Non-Cancer,AUTO,87590
ENSG00000212864,Non-Cancer,AUTO,1334
ENSG00000160207,Non-Cancer,AUTO,130301
ENSG00000197191,Non-Cancer,AUTO,1676
ENSG00000158552,Non-Cancer,AUTO,14414
ENSG00000157152,Non-Cancer,AUTO,186998
ENSG00000233198,Non-Cancer,AUTO,2367
ENSG00000187391,Non-Cancer,AUTO,1436517
ENSG00000106617,Non-Cancer,AUTO,321014
ENSG00000117266,Non-Cancer,AUTO,28198
ENSG00000198569,Non-Cancer,AUTO,5797
ENSG00000113296,Non-Cancer,AUTO,91976
ENSG00000284680,Non-Cancer,AUTO,2068
ENSG00000234289,Non-Cancer,AUTO,459
ENSG00000204983,Non-Cancer,AUTO,3608
ENSG00000284609,Non-Cancer,AUTO,3490
ENSG00000160271,Non-Cancer,AUTO,51614
ENSG00000280090,Non-Cancer,AUTO,989
ENSG00000214787,Non-Cancer,AUTO,41835
ENSG00000158483,Non-Cancer,AUTO,13726
ENSG00000186026,Non-Cancer,AUTO,17469
ENSG00000162396,Non-Cancer,AUTO,7616
ENSG00000159885,Non-Cancer,AUTO,7770
ENSG00000006555,Non-Cancer,AUTO,21555
ENSG00000196365,Non-Cancer,AUTO,28738
ENSG00000189167,Non-Cancer,AUTO,11644
ENSG00000215115,Non-Cancer,X,3780
ENSG00000275896,Non-Cancer,AUTO,14166
ENSG00000178386,Non-Cancer,AUTO,16624
ENSG00000011021,Non-Cancer,AUTO,37048
ENSG00000126870,Non-Cancer,AUTO,100169
ENSG00000198270,Non-Cancer,AUTO,81903
ENSG00000003989,Non-Cancer,AUTO,73485
ENSG00000180644,Non-Cancer,AUTO,5427
ENSG00000142937,Non-Cancer,AUTO,3528
ENSG00000100418,Non-Cancer,AUTO,23068
ENSG00000156709,Non-Cancer,X,36525
ENSG00000261594,Non-Cancer,AUTO,2792
ENSG00000116991,Non-Cancer,AUTO,163593
ENSG00000162398,Non-Cancer,AUTO,36189
ENSG00000168090,Non-Cancer,AUTO,3246
ENSG00000196562,Non-Cancer,AUTO,130268
ENSG00000214534,Non-Cancer,AUTO,7503
ENSG00000133863,Non-Cancer,AUTO,81459
ENSG00000110925,Non-Cancer,AUTO,22459
ENSG00000164604,Non-Cancer,AUTO,9447
ENSG00000117010,Non-Cancer,AUTO,16608
ENSG00000114455,Non-Cancer,AUTO,81795
ENSG00000142945,Non-Cancer,AUTO,27949
ENSG00000164818,Non-Cancer,AUTO,59774
ENSG00000116133,Non-Cancer,AUTO,37585
ENSG00000215113,Non-Cancer,X,3780
ENSG00000165819,Non-Cancer,AUTO,13242
ENSG00000212916,Non-Cancer,AUTO,3515
ENSG00000138316,Non-Cancer,AUTO,89638
ENSG00000066117,Non-Cancer,AUTO,15740
ENSG00000150961,Non-Cancer,AUTO,115860
ENSG00000163412,Non-Cancer,AUTO,79357
ENSG00000188191,Non-Cancer,AUTO,178453
ENSG00000036828,Non-Cancer,AUTO,107946
ENSG00000085465,Non-Cancer,AUTO,13463
ENSG00000140488,Non-Cancer,AUTO,35402
ENSG00000135749,Non-Cancer,AUTO,312278
ENSG00000085231,Non-Cancer,AUTO,19029
ENSG00000152601,Non-Cancer,AUTO,221952
ENSG00000166949,Non-Cancer,AUTO,131432
ENSG00000092203,Non-Cancer,AUTO,22578
ENSG00000215910,Non-Cancer,AUTO,27798
ENSG00000118816,Non-Cancer,AUTO,28847
ENSG00000248333,Non-Cancer,AUTO,23785
ENSG00000116459,Non-Cancer,AUTO,13909
ENSG00000170837,Non-Cancer,AUTO,2446
ENSG00000163421,Non-Cancer,AUTO,13550
ENSG00000175206,Non-Cancer,AUTO,2636
ENSG00000125735,Non-Cancer,AUTO,9335
ENSG00000170522,Non-Cancer,AUTO,153353
ENSG00000138823,Non-Cancer,AUTO,60238
ENSG00000116455,Non-Cancer,AUTO,9486
ENSG00000073169,Non-Cancer,AUTO,16637
ENSG00000100170,Non-Cancer,AUTO,69997
ENSG00000129472,Non-Cancer,AUTO,17953
ENSG00000135457,Non-Cancer,AUTO,79471
ENSG00000139218,Non-Cancer,AUTO,72989
ENSG00000172733,Non-Cancer,AUTO,37913
ENSG00000117155,Non-Cancer,AUTO,47096
ENSG00000165392,Non-Cancer,AUTO,139968
ENSG00000185274,Non-Cancer,AUTO,581431
ENSG00000178202,Non-Cancer,AUTO,26327
ENSG00000073060,Non-Cancer,AUTO,105812
ENSG00000137486,Non-Cancer,AUTO,87523
ENSG00000073417,Non-Cancer,AUTO,158705
